Date,Open,High,Low,Close,Volume
1/3/2008,1447.16,1456.8,1443.73,1447.16,1905277778
1/4/2008,1447.16,1447.16,1411.18,1411.63,2314444444
1/7/2008,1411.63,1423.87,1403.45,1416.18,2345144444
1/8/2008,1416.18,1430.28,1388.3,1390.18,2614105556
1/9/2008,1390.18,1409.18,1378.7,1409.13,2972794444
1/10/2008,1409.13,1429.06,1395.3,1420.33,2872494444
1/11/2008,1420.33,1420.33,1394.83,1401.02,2497688889
1/14/2008,1401.02,1417.89,1401.02,1416.25,2045605556
1/15/2008,1416.25,1416.25,1380.6,1380.95,2556466667
1/16/2008,1380.95,1391.98,1364.27,1373.2,3022566667
1/17/2008,1373.2,1377.72,1330.67,1333.25,2946183333
1/18/2008,1333.25,1350.28,1312.51,1325.18,3336022222
1/22/2008,1325.18,1325.18,1274.29,1310.5,3635938889
1/23/2008,1310.5,1339.09,1270.05,1338.6,1800933333
1/24/2008,1338.6,1355.15,1334.31,1352.06,3186277778
1/25/2008,1352.06,1368.56,1327.5,1330.61,2712361111
1/28/2008,1330.61,1353.97,1322.26,1353.97,2278294444
1/29/2008,1353.97,1364.93,1350.18,1362.3,2351644444
1/30/2008,1362.3,1385.86,1352.95,1355.81,2634866667
1/31/2008,1355.81,1385.62,1334.08,1378.55,2761272222
2/1/2008,1378.55,1396.02,1375.93,1395.42,2583761111
2/4/2008,1395.42,1395.42,1379.68,1380.81,1942100000
2/5/2008,1380.81,1395.38,1336.64,1336.64,2397633333
2/6/2008,1336.64,1351.96,1324.34,1326.45,2226733333
2/7/2008,1326.45,1347.16,1316.75,1336.91,2549533333
2/8/2008,1336.91,1341.22,1321.06,1331.29,2093605556
2/11/2008,1331.29,1341.4,1320.31,1339.13,1996188889
2/12/2008,1339.13,1362.1,1339.13,1348.86,2247022222
2/13/2008,1348.86,1369.23,1348.86,1367.21,2142455556
2/14/2008,1367.21,1368.16,1347.31,1348.86,2024866667
2/15/2008,1348.86,1350,1338.13,1349.99,1990722222
2/19/2008,1349.99,1367.28,1345.05,1348.78,2007527778
2/20/2008,1348.78,1363.71,1336.55,1360.03,2150288889
2/21/2008,1360.03,1367.93,1339.34,1342.53,2053700000
2/22/2008,1342.53,1354.3,1327.04,1353.11,1984811111
2/25/2008,1353.11,1374.36,1346.03,1371.8,2147972222
2/26/2008,1371.8,1387.34,1363.29,1381.29,2275588889
2/27/2008,1381.29,1388.34,1372,1380.02,2169277778
2/28/2008,1380.02,1380.02,1363.16,1367.68,2188100000
2/29/2008,1367.68,1367.68,1325.42,1330.63,2459294444
3/3/2008,1330.63,1335.13,1320.04,1331.34,2287538889
3/4/2008,1331.34,1331.34,1307.39,1326.75,2642877778
3/5/2008,1326.75,1344.18,1320.22,1333.7,2376505556
3/6/2008,1333.7,1333.7,1303.42,1304.34,2401922222
3/7/2008,1304.34,1313.24,1282.43,1293.37,2536338889
3/10/2008,1293.37,1295.01,1272.66,1273.37,2367355556
3/11/2008,1273.37,1320.65,1273.37,1320.65,2838377778
3/12/2008,1320.65,1333.26,1307.86,1308.77,2452377778
3/13/2008,1308.77,1321.68,1282.11,1315.48,2818533333
3/14/2008,1315.48,1321.47,1274.86,1288.14,2863211111
3/17/2008,1288.14,1288.14,1256.98,1276.6,3157227778
3/18/2008,1276.6,1330.74,1276.6,1330.74,2964238889
3/19/2008,1330.74,1341.51,1298.42,1298.42,2976972222
3/20/2008,1298.42,1330.67,1295.22,1329.51,3414011111
3/24/2008,1329.51,1359.68,1329.51,1349.88,2499444444
3/25/2008,1349.88,1357.47,1341.21,1352.99,2302844444
3/26/2008,1352.99,1352.99,1336.41,1341.13,2253150000
3/27/2008,1341.13,1345.62,1325.66,1325.66,2243294444
3/28/2008,1325.66,1334.87,1312.95,1315.22,2048322222
3/31/2008,1315.22,1328.52,1312.81,1322.7,2327216667
4/1/2008,1322.7,1370.18,1322.7,1370.18,2636177778
4/2/2008,1370.18,1377.95,1361.55,1367.53,2400244444
4/3/2008,1367.53,1375.66,1358.68,1369.31,2177833333
4/4/2008,1369.31,1380.91,1362.83,1370.4,2057277778
4/7/2008,1370.4,1386.74,1369.02,1372.54,2082100000
4/8/2008,1372.54,1372.54,1360.62,1365.54,2001388889
4/9/2008,1365.54,1368.39,1349.97,1354.49,1975927778
4/10/2008,1354.49,1367.24,1350.11,1360.55,2047861111
4/11/2008,1360.55,1360.55,1331.21,1332.83,2068772222
4/14/2008,1332.83,1335.64,1326.16,1328.31,1980566667
4/15/2008,1328.31,1337.72,1324.35,1334.43,1989572222
4/16/2008,1334.43,1365.49,1334.43,1364.71,2366872222
4/17/2008,1364.71,1368.6,1357.25,1365.56,2063266667
4/18/2008,1365.56,1395.9,1365.56,1390.33,2345766667
4/21/2008,1390.33,1390.33,1379.25,1388.17,1900316667
4/22/2008,1388.17,1388.17,1369.84,1375.93,2123277778
4/23/2008,1375.93,1387.87,1372.24,1379.93,2279783333
4/24/2008,1379.93,1397.72,1371.09,1388.81,2478700000
4/25/2008,1388.81,1399.11,1379.98,1397.84,2161750000
4/28/2008,1397.84,1402.9,1394.4,1396.37,2003888889
4/29/2008,1396.37,1397,1386.7,1390.93,2119622222
4/30/2008,1390.93,1404.56,1384.25,1385.59,2504938889
5/1/2008,1385.59,1410.06,1383.06,1409.34,2471544444
5/2/2008,1409.34,1422.72,1406.25,1413.9,2196127778
5/5/2008,1413.9,1415.7,1404.37,1407.49,1894494444
5/6/2008,1407.49,1421.56,1397.1,1418.26,2180055556
5/7/2008,1418.26,1419.54,1391.16,1392.56,2264366667
5/8/2008,1392.56,1402.35,1389.39,1397.68,2126416667
5/9/2008,1397.68,1397.68,1384.11,1388.28,1954788889
5/12/2008,1388.28,1404.06,1386.2,1403.58,1872572222
5/13/2008,1403.58,1406.3,1396.26,1403.04,2232550000
5/14/2008,1403.04,1420.18,1403.04,1408.66,2210761111
5/15/2008,1408.66,1424.4,1406.87,1423.56,2131377778
5/16/2008,1423.56,1425.81,1414.35,1425.35,2134772222
5/19/2008,1425.35,1440.24,1421.63,1426.63,2046650000
5/20/2008,1426.63,1426.63,1409.09,1413.4,2141288889
5/21/2008,1413.4,1419.12,1388.81,1390.71,2509994444
5/22/2008,1390.71,1399.06,1390.23,1394.35,2197755556
5/23/2008,1394.35,1394.35,1373.72,1375.93,1953544444
5/27/2008,1375.93,1387.4,1373.06,1385.35,1993811111
5/28/2008,1385.35,1391.25,1378.16,1390.84,2181800000
5/29/2008,1390.84,1406.31,1388.59,1398.26,2163577778
5/30/2008,1398.26,1404.46,1398.08,1400.38,2136461111
6/2/2008,1400.38,1400.38,1377.79,1385.67,2063511111
6/3/2008,1385.67,1393.12,1370.12,1377.65,2442433333
6/4/2008,1377.65,1388.18,1371.74,1377.2,2410355556
6/5/2008,1377.2,1404.05,1377.2,1404.05,2417105556
6/6/2008,1404.05,1404.05,1359.9,1360.68,2650922222
6/9/2008,1360.68,1370.63,1350.62,1361.76,2446983333
6/10/2008,1361.76,1366.84,1351.56,1358.43,2575038889
6/11/2008,1358.43,1358.43,1335.47,1335.49,2655544444
6/12/2008,1335.49,1353.03,1331.29,1339.87,2630133333
6/13/2008,1339.87,1360.03,1339.87,1360.03,2266900000
6/16/2008,1360.03,1364.7,1352.06,1360.14,2059411111
6/17/2008,1360.14,1366.59,1350.54,1350.93,2112200000
6/18/2008,1350.93,1350.93,1333.4,1337.81,2540872222
6/19/2008,1337.81,1347.66,1330.5,1342.83,2673150000
6/20/2008,1342.83,1342.83,1314.46,1317.93,2958277778
6/23/2008,1317.93,1323.78,1315.31,1318,2325761111
6/24/2008,1318,1326.02,1304.42,1314.29,2613916667
6/25/2008,1314.29,1335.63,1314.29,1321.97,2680911111
6/26/2008,1321.97,1321.97,1283.15,1283.15,2906266667
6/27/2008,1283.15,1289.45,1272,1278.38,3449033333
6/30/2008,1278.38,1290.31,1274.86,1280,2795738889
7/1/2008,1280,1285.31,1260.68,1284.91,3247938889
7/2/2008,1284.91,1292.17,1261.51,1261.52,2931161111
7/3/2008,1261.52,1271.48,1252.01,1262.9,1804216667
7/7/2008,1262.9,1273.95,1240.68,1252.31,2925233333
7/8/2008,1252.31,1274.17,1242.84,1273.7,3352283333
7/9/2008,1273.7,1277.36,1244.56,1244.68,2878333333
7/10/2008,1244.68,1257.65,1236.76,1253.39,3244683333
7/11/2008,1253.39,1257.27,1225.35,1239.49,3745666667
7/14/2008,1239.49,1253.5,1225.01,1228.3,3019366667
7/15/2008,1228.3,1234.35,1200.43,1214.91,4090911111
7/16/2008,1214.91,1245.52,1211.39,1245.36,3743683333
7/17/2008,1245.36,1262.31,1241.49,1260.31,4091783333
7/18/2008,1260.31,1262.23,1251.81,1260.68,3140711111
7/21/2008,1260.68,1267.74,1255.7,1260,2572577778
7/22/2008,1260,1277.42,1248.81,1277,3433461111
7/23/2008,1277,1291.17,1276.06,1282.18,3725461111
7/24/2008,1282.18,1283.22,1251.48,1252.54,3404433333
7/25/2008,1252.54,1263.23,1251.75,1257.76,2595866667
7/28/2008,1257.76,1260.09,1234.37,1234.37,2379422222
7/29/2008,1234.37,1263.2,1234.37,1263.18,3007911111
7/30/2008,1263.18,1284.33,1263.18,1284.26,3128516667
7/31/2008,1284.26,1284.93,1265.97,1267.38,2970027778
8/1/2008,1267.38,1270.52,1254.54,1260.31,2602705556
8/4/2008,1260.31,1260.49,1247.45,1249.01,2534600000
8/5/2008,1249.01,1284.88,1249.01,1284.88,677394444
8/6/2008,1284.88,1291.67,1276.07,1289.19,2707455556
8/7/2008,1289.18,1289.18,1264.29,1266.06,2955211111
8/8/2008,1266.06,1297.85,1262.11,1296.31,2759338889
8/11/2008,1296.31,1313.15,1291.41,1305.31,2815172222
8/12/2008,1305.31,1305.31,1285.64,1289.59,2617383333
8/13/2008,1289.59,1293.35,1274.86,1285.83,2659777778
8/14/2008,1285.83,1300.11,1276.84,1292.93,2257777778
8/15/2008,1292.93,1301.84,1291.68,1298.2,2245455556
8/18/2008,1298.2,1300.22,1274.51,1278.6,2127383333
8/19/2008,1278.6,1278.6,1263.11,1266.69,2310977778
8/20/2008,1266.68,1276.01,1261.16,1274.54,2530572222
8/21/2008,1274.54,1281.4,1265.22,1277.72,2240327778
8/22/2008,1277.72,1292.69,1277.72,1292.2,2078372222
8/25/2008,1292.2,1292.2,1264.87,1266.84,1900333333
8/26/2008,1266.84,1275.65,1263.21,1271.51,1993094444
8/27/2008,1271.51,1285.05,1270.03,1281.66,1944227778
8/28/2008,1281.66,1300.68,1281.66,1300.68,2141266667
8/29/2008,1300.68,1300.68,1282.74,1282.83,1826733333
9/2/2008,1282.83,1303.04,1272.2,1277.56,2657533333
9/3/2008,1277.56,1280.6,1265.59,1274.98,2809433333
9/4/2008,1274.98,1274.98,1232.83,1236.83,2895833333
9/5/2008,1236.83,1244.93,1217.23,1242.31,2787266667
9/8/2008,1242.31,1274.42,1242.31,1267.79,4084077778
9/9/2008,1267.79,1268.66,1224.51,1224.51,4100350000
9/10/2008,1224.51,1243.9,1221.6,1232.04,3635244444
9/11/2008,1232.04,1249.98,1211.54,1249.05,3816250000
9/12/2008,1249.05,1255.09,1233.81,1251.7,3485144444
9/15/2008,1251.7,1251.7,1192.7,1192.7,4599727778
9/16/2008,1192.7,1214.84,1169.28,1213.59,5255461111
9/17/2008,1213.59,1213.59,1155.88,1156.39,5239927778
9/18/2008,1156.39,1211.14,1133.5,1206.51,5601494444
9/19/2008,1206.51,1265.12,1206.51,1255.08,5215094444
9/22/2008,1255.08,1255.37,1205.61,1207.09,2982294444
9/23/2008,1207.09,1221.15,1187.06,1188.22,2880961111
9/24/2008,1188.22,1197.41,1179.79,1185.87,2677977778
9/25/2008,1185.87,1220.03,1185.87,1209.18,3265355556
9/26/2008,1209.18,1215.77,1187.54,1213.01,2990894444
9/29/2008,1213.01,1213.01,1106.39,1106.39,4058366667
9/30/2008,1106.39,1168.03,1106.39,1166.36,2743155556
10/1/2008,1166.36,1167.03,1140.77,1161.06,3212294444
10/2/2008,1161.06,1161.06,1111.43,1114.28,3492022222
10/3/2008,1114.28,1153.82,1098.14,1099.23,3731177778
10/6/2008,1099.23,1099.23,1007.97,1056.89,4420011111
10/7/2008,1056.89,1072.91,996.23,996.23,3927338889
10/8/2008,996.23,1021.06,970.97,984.94,4842405556
10/9/2008,984.94,1005.25,909.19,909.92,3788333333
10/10/2008,909.92,936.36,839.8,899.22,6364572222
10/13/2008,899.22,1006.93,899.22,1003.35,4035205556
10/14/2008,1003.35,1044.31,972.07,998.01,4534438889
10/15/2008,998.01,998.01,903.99,907.84,3634627778
10/16/2008,907.84,947.71,865.83,946.43,4435833333
10/17/2008,946.43,984.64,918.74,940.55,3656544444
10/20/2008,940.55,985.4,940.55,985.4,2875355556
10/21/2008,985.4,985.44,952.47,955.05,2845461111
10/22/2008,955.05,955.05,875.81,896.78,3415544444
10/23/2008,896.78,922.83,858.44,908.11,3994388889
10/24/2008,908.11,908.11,852.85,876.77,3638916667
10/27/2008,876.77,893.78,846.75,848.92,3087805556
10/28/2008,848.92,940.51,845.27,940.51,3942750000
10/29/2008,940.51,969.97,922.26,930.09,3932111111
10/30/2008,930.09,963.23,928.5,954.09,3431016667
10/31/2008,954.09,983.81,944.59,968.75,3552416667
11/3/2008,968.75,975.57,958.82,966.3,2495711111
11/4/2008,966.3,1007.37,966.3,1005.75,3072938889
11/5/2008,1005.75,1005.75,949.86,952.77,3014800000
11/6/2008,952.77,952.77,899.73,904.88,3390127778
11/7/2008,904.88,930.99,904.88,930.99,2739800000
11/10/2008,930.99,951.95,907.47,919.21,2540000000
11/11/2008,919.21,919.21,884.9,898.95,2776855556
11/12/2008,898.95,898.95,850.48,852.3,3202322222
11/13/2008,852.3,913.01,820.13,911.29,4360622222
11/14/2008,911.29,916.88,869.88,873.29,3267238889
11/17/2008,873.29,882.29,848.98,850.75,2737494444
11/18/2008,850.75,865.9,826.84,859.12,3710816667
11/19/2008,859.12,864.57,806.18,806.58,3638111111
11/20/2008,806.58,820.52,747.78,752.44,5052077778
11/21/2008,752.44,801.2,741.02,800.03,5275500000
11/24/2008,800.03,865.15,800.03,851.81,4377466667
11/25/2008,851.81,868.94,834.99,857.39,3862611111
11/26/2008,857.39,887.68,841.37,887.68,3218477778
11/28/2008,887.68,896.25,881.21,896.24,1522700000
12/1/2008,896.24,896.24,815.69,816.21,3362227778
12/2/2008,816.21,850.54,816.21,848.81,3427833333
12/3/2008,848.81,873.12,827.6,870.74,3456600000
12/4/2008,870.74,875.6,833.6,845.22,3255772222
12/5/2008,845.22,879.22,820.77,876.07,3425205556
12/8/2008,876.07,918.57,876.07,909.7,3640888889
12/9/2008,909.7,916.26,885.38,888.67,3162838889
12/10/2008,888.67,908.27,885.45,899.24,3301183333
12/11/2008,899.24,904.63,868.73,873.59,3063244444
12/12/2008,873.59,883.24,851.35,879.73,3310883333
12/15/2008,879.73,884.63,857.72,868.57,2767994444
12/16/2008,868.57,914.66,868.57,913.18,3338766667
12/17/2008,913.18,918.85,895.94,904.42,3281877778
12/18/2008,904.42,911.02,877.44,885.28,3152777778
12/19/2008,885.28,905.47,883.02,887.88,3725172222
12/22/2008,887.88,887.88,857.09,871.63,2705472222
12/23/2008,871.63,880.44,860.1,863.16,2251094444
12/24/2008,863.16,869.79,861.44,865.42,859194444
12/26/2008,865.42,873.74,865.42,872.8,1044472222
12/29/2008,872.8,873.7,857.07,869.42,1846350000
12/30/2008,869.42,891.12,869.42,890.64,2015444444
12/31/2008,890.64,910.32,889.67,903.25,2318300000
1/2/2009,903.25,934.73,899.35,931.8,2249038889
1/5/2009,931.8,936.63,919.53,927.45,3007727778
1/6/2009,927.45,943.85,927.28,934.7,2995900000
1/7/2009,934.7,934.7,902.37,906.65,2613855556
1/8/2009,906.65,910,896.81,909.73,2773083333
1/9/2009,909.73,911.93,888.31,890.35,2620277778
1/12/2009,890.35,890.4,864.32,870.26,2625027778
1/13/2009,870.26,877.02,862.02,871.79,3093033333
1/14/2009,871.79,871.79,836.93,842.62,3004377778
1/15/2009,842.62,851.59,817.04,843.74,4337416667
1/16/2009,843.74,858.13,830.66,850.12,3770022222
1/20/2009,850.12,850.12,804.47,805.22,3541794444
1/21/2009,805.22,841.72,804.3,840.24,3593238889
1/22/2009,840.24,840.24,811.29,827.5,3246572222
1/23/2009,827.5,838.61,806.07,831.95,3240088889
1/26/2009,831.95,852.53,827.69,836.57,3355522222
1/27/2009,836.57,850.45,835.4,845.71,2974033333
1/28/2009,845.71,877.86,845.71,874.09,3443988889
1/29/2009,874.09,874.09,844.15,845.14,2815033333
1/30/2009,845.14,851.66,821.67,825.88,2972544444
2/2/2009,825.88,830.78,812.87,825.44,3151816667
2/3/2009,825.44,842.6,821.98,838.51,3270172222
2/4/2009,838.51,851.85,829.18,832.23,3566916667
2/5/2009,832.23,850.55,819.91,845.85,3680016667
2/6/2009,845.85,870.75,845.42,868.6,3602277778
2/9/2009,868.6,875.01,861.65,869.89,3096872222
2/10/2009,869.89,869.89,822.99,827.16,3761205556
2/11/2009,827.16,838.22,822.3,833.74,3292477778
2/12/2009,833.74,835.38,808.06,835.19,3598033333
2/13/2009,835.19,839.43,825.21,826.84,2942583333
2/17/2009,826.84,826.84,789.17,789.17,3282122222
2/18/2009,789.17,796.17,780.43,788.42,3189283333
2/19/2009,788.42,797.58,777.03,778.94,3192744444
2/20/2009,778.94,778.94,754.25,770.05,4561438889
2/23/2009,770.05,777.85,742.37,743.33,3616277778
2/24/2009,743.33,775.49,743.33,773.14,4019161111
2/25/2009,773.14,780.12,752.89,764.9,4157577778
2/26/2009,764.9,779.42,751.75,752.83,4222205556
2/27/2009,752.83,752.83,734.52,735.09,4959155556
3/2/2009,735.09,735.09,699.7,700.82,4371272222
3/3/2009,700.82,711.67,692.3,696.33,4212905556
3/4/2009,696.33,724.12,696.33,712.87,4263122222
3/5/2009,712.87,712.87,677.93,682.55,4170694444
3/6/2009,682.55,699.09,666.79,683.38,4073238889
3/9/2009,683.38,695.27,672.88,676.53,4042955556
3/10/2009,676.53,719.6,676.53,719.6,4787961111
3/11/2009,719.6,731.92,713.85,721.36,4048783333
3/12/2009,721.36,752.63,714.76,750.74,4070350000
3/13/2009,750.74,758.29,742.46,756.55,3770605556
3/16/2009,756.55,774.53,753.37,753.89,4379744444
3/17/2009,753.89,778.12,749.93,778.12,3420444444
3/18/2009,778.12,803.04,765.64,794.35,5054694444
3/19/2009,794.35,803.24,781.82,784.04,5018816667
3/20/2009,784.04,788.91,766.2,768.54,4246511111
3/23/2009,768.54,823.37,768.54,822.92,4286538889
3/24/2009,822.92,823.65,805.48,806.25,3759988889
3/25/2009,806.25,826.78,791.37,813.88,4270655556
3/26/2009,813.88,832.98,813.88,832.86,3884977778
3/27/2009,832.86,832.86,813.43,815.94,3111227778
3/30/2009,815.94,815.94,779.81,787.53,3284811111
3/31/2009,787.53,810.48,787.53,797.87,3382833333
4/1/2009,797.87,813.62,783.32,811.08,3352300000
4/2/2009,811.08,845.61,811.08,834.38,4190450000
4/3/2009,834.38,842.5,826.7,842.5,3253133333
4/6/2009,842.5,842.5,822.79,835.48,3450000000
4/7/2009,835.48,835.48,814.53,815.55,2864211111
4/8/2009,815.55,828.42,814.84,825.16,3299144444
4/9/2009,825.16,856.56,825.16,856.56,4222616667
4/13/2009,856.56,864.31,845.35,858.73,3574938889
4/14/2009,858.73,858.73,840.25,841.5,4205466667
4/15/2009,841.5,852.93,835.58,852.06,3467277778
4/16/2009,852.06,870.35,847.04,865.3,3665927778
4/17/2009,865.3,875.63,860.87,869.6,4084450000
4/20/2009,869.6,869.6,832.39,832.39,3874422222
4/21/2009,832.39,850.09,826.83,850.08,4131383333
4/22/2009,850.08,861.78,840.57,843.55,4071033333
4/23/2009,843.55,852.87,835.45,851.92,3646166667
4/24/2009,851.92,871.8,851.92,866.23,3952466667
4/27/2009,866.23,868.83,854.65,857.51,3118588889
4/28/2009,857.51,864.48,847.12,855.16,3515555556
4/29/2009,855.16,882.06,855.16,873.64,3389788889
4/30/2009,873.64,888.7,868.75,872.81,3812522222
5/1/2009,872.81,880.48,866.1,877.52,2951205556
5/4/2009,877.52,907.85,877.52,907.24,3910466667
5/5/2009,907.24,907.7,897.34,903.8,3823811111
5/6/2009,903.8,920.28,903.8,919.53,4752800000
5/7/2009,919.53,929.58,901.36,907.39,5066722222
5/8/2009,907.39,930.17,907.39,929.23,4535155556
5/11/2009,929.23,929.23,908.68,909.24,3417000000
5/12/2009,909.24,915.57,896.46,908.35,3817638889
5/13/2009,908.35,908.35,882.8,883.92,3939900000
5/14/2009,883.92,898.36,882.52,893.07,3408261111
5/15/2009,893.07,896.97,878.94,882.88,3022066667
5/18/2009,882.88,910,882.88,909.71,3167861111
5/19/2009,909.71,916.39,905.22,908.13,3675705556
5/20/2009,908.13,924.6,901.37,903.47,4558366667
5/21/2009,903.47,903.47,879.61,888.33,3344355556
5/22/2009,888.33,896.65,883.75,887,2864066667
5/26/2009,887,911.76,881.46,910.33,3148361111
5/27/2009,910.33,913.84,891.87,893.06,3166000000
5/28/2009,893.06,909.45,887.6,906.83,3188322222
5/29/2009,906.83,920.02,903.56,919.14,3361344444
6/1/2009,919.14,947.77,919.14,942.87,3539133333
6/2/2009,942.87,949.38,938.46,944.74,3326300000
6/3/2009,944.74,944.74,923.85,931.76,2957650000
6/4/2009,931.76,942.47,929.32,942.46,2973827778
6/5/2009,942.46,951.69,934.13,940.09,2932172222
6/8/2009,940.09,946.33,926.44,939.14,2490794444
6/9/2009,939.14,946.92,936.15,942.43,2466638889
6/10/2009,942.43,949.77,927.97,939.15,2988566667
6/11/2009,939.15,956.23,939.04,944.89,3056022222
6/12/2009,944.89,946.3,935.66,946.21,2515622222
6/15/2009,946.21,946.21,919.65,923.72,2609933333
6/16/2009,923.72,928,911.6,911.97,2750666667
6/17/2009,911.97,918.44,903.78,910.71,3068694444
6/18/2009,910.71,921.93,907.94,918.37,2602227778
6/19/2009,918.37,927.09,915.8,921.23,3174105556
6/22/2009,921.23,921.23,893.04,893.04,2724411111
6/23/2009,893.04,898.69,888.86,895.1,2817233333
6/24/2009,895.1,910.85,895.1,900.94,2575955556
6/25/2009,900.94,921.42,896.27,920.26,2728466667
6/26/2009,920.26,922,913.03,918.9,3375922222
6/29/2009,918.9,927.99,916.18,927.23,2339866667
6/30/2009,927.23,930.01,912.86,919.32,2570872222
7/1/2009,919.32,931.92,919.32,923.33,2177444444
7/2/2009,923.33,923.33,896.42,896.42,2183888889
7/6/2009,896.42,898.72,886.36,898.72,2618100000
7/7/2009,898.72,898.72,879.93,881.03,2596277778
7/8/2009,881.03,886.8,869.32,879.56,3178766667
7/9/2009,879.56,887.86,878.45,882.68,2415094444
7/10/2009,882.68,883.57,872.81,879.13,2173377778
7/13/2009,879.13,901.05,875.32,901.05,2499688889
7/14/2009,901.05,905.84,896.5,905.84,2305016667
7/15/2009,905.84,933.95,905.84,932.68,2910461111
7/16/2009,932.68,943.96,927.45,940.74,2721466667
7/17/2009,940.74,941.89,934.65,940.38,2856322222
7/20/2009,940.38,951.62,940.38,951.13,2696194444
7/21/2009,951.13,956.53,943.22,954.58,2949611111
7/22/2009,954.58,959.83,947.75,954.07,2574500000
7/23/2009,954.07,979.42,953.27,976.29,3200916667
7/24/2009,976.29,979.78,965.95,979.26,2476833333
7/27/2009,979.26,982.49,972.29,982.18,2572938889
7/28/2009,982.18,982.35,969.35,979.62,3050194444
7/29/2009,979.62,979.62,968.65,975.15,2877094444
7/30/2009,975.15,996.68,975.15,986.75,3352877778
7/31/2009,986.75,993.18,983,987.48,2855038889
8/3/2009,987.48,1003.61,987.48,1002.63,3113022222
8/4/2009,1002.63,1007.12,996.68,1005.65,3174277778
8/5/2009,1005.65,1006.64,994.31,1002.72,4023400000
8/6/2009,1002.72,1008,992.49,997.08,3751877778
8/7/2009,997.08,1018,997.08,1010.48,3792827778
8/10/2009,1010.48,1010.48,1000.99,1007.1,3003377778
8/11/2009,1007.1,1007.1,992.4,994.35,3207311111
8/12/2009,994.35,1012.78,993.36,1005.81,3054538889
8/13/2009,1005.81,1013.14,1000.82,1012.73,2917033333
8/14/2009,1012.73,1012.73,994.6,1004.09,2744861111
8/17/2009,1004.09,1004.09,978.51,979.73,2271427778
8/18/2009,979.73,991.2,979.73,989.67,2332761111
8/19/2009,989.67,999.61,980.62,996.46,2365000000
8/20/2009,996.46,1008.92,996.39,1007.37,2718422222
8/21/2009,1007.37,1027.59,1007.37,1026.13,3269750000
8/24/2009,1026.13,1035.82,1022.48,1025.57,3501361111
8/25/2009,1025.57,1037.75,1025.57,1028,3204855556
8/26/2009,1028,1032.47,1021.57,1028.12,2822255556
8/27/2009,1028.12,1033.33,1016.2,1030.98,3214377778
8/28/2009,1030.98,1038.25,1023.13,1028.93,3214322222
8/31/2009,1028.93,1028.93,1014.62,1020.62,2780311111
9/1/2009,1020.62,1028.45,996.28,998.04,3812422222
9/2/2009,998.04,1000.34,991.97,994.75,3245961111
9/3/2009,994.75,1003.43,992.25,1003.24,2569044444
9/4/2009,1003.24,1016.48,1001.65,1016.4,2276316667
9/8/2009,1016.4,1026.07,1016.4,1025.39,2908422222
9/9/2009,1025.39,1036.34,1023.97,1033.37,2890305556
9/10/2009,1033.37,1044.14,1028.04,1044.14,2884100000
9/11/2009,1044.14,1047.46,1038.4,1042.73,2734777778
9/14/2009,1042.73,1049.74,1035,1049.34,2766450000
9/15/2009,1049.34,1056.04,1043.42,1052.63,3436455556
9/16/2009,1052.63,1068.76,1052.63,1068.76,3774183333
9/17/2009,1068.76,1074.77,1061.2,1065.49,3704505556
9/18/2009,1065.49,1071.52,1064.27,1068.3,3115538889
9/21/2009,1068.3,1068.3,1057.46,1064.66,2564044444
9/22/2009,1064.66,1073.81,1064.66,1071.66,2914777778
9/23/2009,1071.66,1080.15,1060.39,1060.87,3073294444
9/24/2009,1060.87,1066.29,1045.85,1050.78,3058672222
9/25/2009,1050.78,1053.47,1041.17,1044.38,2503938889
9/28/2009,1044.38,1065.13,1044.38,1062.98,2070527778
9/29/2009,1062.98,1069.62,1057.83,1060.61,2749944444
9/30/2009,1060.61,1063.4,1046.47,1057.08,3332700000
10/1/2009,1057.08,1057.08,1029.45,1029.85,3217472222
10/2/2009,1029.85,1030.6,1020.18,1025.21,3101800000
10/5/2009,1025.21,1042.58,1025.21,1040.46,2396283333
10/6/2009,1040.46,1060.55,1040.46,1054.72,2794355556
10/7/2009,1054.72,1058.02,1050.1,1057.58,2354566667
10/8/2009,1057.58,1070.67,1057.58,1065.48,2771333333
10/9/2009,1065.48,1071.5,1063.81,1071.49,2090988889
10/12/2009,1071.49,1079.46,1071.49,1076.19,2061350000
10/13/2009,1076.19,1076.19,1066.71,1073.19,2400266667
10/14/2009,1073.19,1093.17,1073.19,1092.02,3003566667
10/15/2009,1092.02,1096.56,1086.41,1096.56,2983211111
10/16/2009,1096.56,1096.56,1081.53,1087.68,2719300000
10/19/2009,1087.68,1100.17,1086.48,1097.91,2566244444
10/20/2009,1097.91,1098.64,1086.16,1091.06,2998294444
10/21/2009,1091.06,1101.36,1080.77,1081.4,3120161111
10/22/2009,1081.4,1095.21,1074.31,1092.91,2884672222
10/23/2009,1092.91,1095.83,1075.49,1079.6,2648588889
10/26/2009,1079.6,1091.75,1065.23,1066.95,3535211111
10/27/2009,1066.95,1072.48,1060.62,1063.41,2965211111
10/28/2009,1063.41,1063.41,1042.19,1042.63,3666861111
10/29/2009,1042.63,1066.83,1042.63,1066.11,3108355556
10/30/2009,1066.11,1066.11,1033.38,1036.19,3618011111
11/2/2009,1036.19,1052.18,1029.38,1042.88,3445911111
11/3/2009,1042.88,1046.36,1033.94,1045.41,3048611111
